2017-09-17T12:07:36.648059,2C:3A:E8:0E:DE:A0,75.01,56.41
2017-09-17T12:07:38.827275,5C:CF:7F:4C:5F:2B,85.87,42.37
2017-09-17T12:08:07.400410,2C:3A:E8:0E:DE:A0,75.01,56.43
2017-09-17T12:08:39.484009,5C:CF:7F:4C:5F:2B,86.00,42.33
2017-09-17T12:08:39.493352,2C:3A:E8:0E:DE:A0,75.04,56.41
2017-09-17T12:09:08.747841,2C:3A:E8:0E:DE:A0,75.04,56.43
2017-09-17T12:09:10.126742,5C:CF:7F:4C:5F:2B,86.03,42.19
2017-09-17T12:09:48.057878,5C:CF:7F:4C:5F:2B,85.72,42.53
2017-09-17T12:09:48.059414,2C:3A:E8:0E:DE:A0,75.07,56.42
2017-09-17T12:10:11.455830,5C:CF:7F:4C:5F:2B,85.85,42.47
2017-09-17T12:10:11.848066,2C:3A:E8:0E:DE:A0,74.99,56.45
2017-09-17T12:10:48.630640,5C:CF:7F:4C:5F:2B,85.70,42.51
2017-09-17T12:10:48.632416,2C:3A:E8:0E:DE:A0,74.97,56.45
2017-09-17T12:11:16.749648,5C:CF:7F:4C:5F:2B,85.93,42.32
2017-09-17T12:11:17.074220,2C:3A:E8:0E:DE:A0,74.99,56.42
2017-09-17T12:11:57.357949,5C:CF:7F:4C:5F:2B,85.77,42.47
2017-09-17T12:11:57.365628,2C:3A:E8:0E:DE:A0,75.04,56.40
2017-09-17T12:12:22.614337,2C:3A:E8:0E:DE:A0,74.99,56.40
2017-09-17T12:12:28.069242,5C:CF:7F:4C:5F:2B,85.39,42.82
2017-09-17T12:13:01.494924,2C:3A:E8:0E:DE:A0,75.01,56.41
2017-09-17T12:13:01.497527,5C:CF:7F:4C:5F:2B,85.44,42.81
2017-09-17T12:13:30.887547,2C:3A:E8:0E:DE:A0,75.04,56.39
2017-09-17T12:13:31.835472,5C:CF:7F:4C:5F:2B,85.46,42.74
2017-09-17T12:14:05.010669,5C:CF:7F:4C:5F:2B,85.46,42.77
2017-09-17T12:14:05.017410,2C:3A:E8:0E:DE:A0,74.99,56.45
2017-09-17T12:14:42.178049,5C:CF:7F:4C:5F:2B,85.62,42.69
2017-09-17T12:14:43.943550,2C:3A:E8:0E:DE:A0,75.04,56.41
2017-09-17T12:15:17.153698,5C:CF:7F:4C:5F:2B,85.65,42.55
2017-09-17T12:15:17.158138,2C:3A:E8:0E:DE:A0,75.01,56.37
2017-09-17T12:15:55.201287,2C:3A:E8:0E:DE:A0,74.99,56.39
2017-09-17T12:15:55.214860,5C:CF:7F:4C:5F:2B,85.62,42.58
2017-09-17T12:16:30.110370,5C:CF:7F:4C:5F:2B,86.10,42.24
2017-09-17T12:16:30.112015,2C:3A:E8:0E:DE:A0,75.01,56.36
2017-09-17T12:17:02.661870,5C:CF:7F:4C:5F:2B,86.20,42.07
2017-09-17T12:17:10.755287,2C:3A:E8:0E:DE:A0,75.04,56.35
2017-09-17T12:18:14.420350,5C:CF:7F:4C:5F:2B,86.05,42.03
2017-09-17T12:18:14.425315,2C:3A:E8:0E:DE:A0,74.99,56.39
2017-09-17T12:18:15.869059,2C:3A:E8:0E:DE:A0,74.97,56.35
2017-09-17T12:18:19.053254,5C:CF:7F:4C:5F:2B,86.05,42.16
2017-09-17T12:18:58.299848,2C:3A:E8:0E:DE:A0,75.04,56.39
2017-09-17T12:18:58.301329,5C:CF:7F:4C:5F:2B,86.00,42.19
2017-09-17T12:19:20.685853,2C:3A:E8:0E:DE:A0,75.04,56.33
2017-09-17T12:19:20.740510,5C:CF:7F:4C:5F:2B,86.07,42.08
2017-09-17T12:19:51.325555,2C:3A:E8:0E:DE:A0,75.01,56.37
2017-09-17T12:19:51.414475,5C:CF:7F:4C:5F:2B,85.90,42.27
2017-09-17T12:20:21.975176,2C:3A:E8:0E:DE:A0,75.04,56.40
2017-09-17T12:20:22.047045,5C:CF:7F:4C:5F:2B,85.87,42.37
2017-09-17T12:20:53.356628,2C:3A:E8:0E:DE:A0,75.04,56.35
2017-09-17T12:20:56.994582,5C:CF:7F:4C:5F:2B,85.72,42.44
2017-09-17T12:21:25.010977,2C:3A:E8:0E:DE:A0,75.04,56.32
2017-09-17T12:21:27.617409,5C:CF:7F:4C:5F:2B,85.87,42.29
2017-09-17T12:22:23.900004,2C:3A:E8:0E:DE:A0,75.09,56.37
2017-09-17T12:22:23.901761,5C:CF:7F:4C:5F:2B,86.03,42.22
2017-09-17T12:22:26.313416,2C:3A:E8:0E:DE:A0,75.07,56.36
2017-09-17T12:22:28.965404,5C:CF:7F:4C:5F:2B,86.18,42.13
2017-09-17T12:23:01.572501,5C:CF:7F:4C:5F:2B,86.00,42.11
2017-09-17T12:23:01.822595,2C:3A:E8:0E:DE:A0,75.04,56.32
2017-09-17T12:23:34.335494,2C:3A:E8:0E:DE:A0,75.04,56.36
2017-09-17T12:23:34.339513,5C:CF:7F:4C:5F:2B,85.90,42.32
2017-09-17T12:24:04.678700,5C:CF:7F:4C:5F:2B,85.80,42.32
2017-09-17T12:24:05.003889,2C:3A:E8:0E:DE:A0,75.04,56.39
2017-09-17T12:24:35.477535,5C:CF:7F:4C:5F:2B,85.80,42.47
2017-09-17T12:24:35.625624,2C:3A:E8:0E:DE:A0,75.04,56.36
2017-09-17T12:25:06.198705,5C:CF:7F:4C:5F:2B,86.40,41.91
2017-09-17T12:25:06.430635,2C:3A:E8:0E:DE:A0,75.22,56.30
2017-09-17T12:25:40.972496,5C:CF:7F:4C:5F:2B,87.07,41.37
2017-09-17T12:25:41.311053,2C:3A:E8:0E:DE:A0,75.44,56.01
2017-09-17T12:26:11.696442,5C:CF:7F:4C:5F:2B,87.29,41.50
2017-09-17T12:26:11.762649,2C:3A:E8:0E:DE:A0,75.80,55.98
2017-09-17T12:26:44.568801,5C:CF:7F:4C:5F:2B,87.27,41.29
2017-09-17T12:26:44.570572,2C:3A:E8:0E:DE:A0,75.70,55.84
2017-09-17T12:27:17.532091,2C:3A:E8:0E:DE:A0,75.60,55.85
2017-09-17T12:27:17.539746,5C:CF:7F:4C:5F:2B,87.27,41.10
2017-09-17T12:27:50.295868,5C:CF:7F:4C:5F:2B,87.34,41.07
2017-09-17T12:27:50.307214,2C:3A:E8:0E:DE:A0,75.54,55.84
2017-09-17T12:28:21.210228,2C:3A:E8:0E:DE:A0,75.52,55.86
2017-09-17T12:28:21.229017,5C:CF:7F:4C:5F:2B,87.22,40.94
2017-09-17T12:28:54.762481,5C:CF:7F:4C:5F:2B,87.12,41.18
2017-09-17T12:28:54.768769,2C:3A:E8:0E:DE:A0,75.47,55.92
2017-09-17T12:29:27.784780,2C:3A:E8:0E:DE:A0,75.42,55.99
2017-09-17T12:29:27.794807,5C:CF:7F:4C:5F:2B,87.02,41.26
2017-09-17T12:30:00.194777,5C:CF:7F:4C:5F:2B,86.79,41.34
2017-09-17T12:30:01.029228,2C:3A:E8:0E:DE:A0,75.42,55.97
2017-09-17T12:30:32.127756,2C:3A:E8:0E:DE:A0,75.39,56.01
2017-09-17T12:30:32.139616,5C:CF:7F:4C:5F:2B,86.82,41.43
2017-09-17T12:31:04.834399,5C:CF:7F:4C:5F:2B,87.29,41.05
2017-09-17T12:31:04.845279,2C:3A:E8:0E:DE:A0,75.42,55.97
2017-09-17T12:31:35.524030,5C:CF:7F:4C:5F:2B,87.29,40.99
2017-09-17T12:31:40.641144,2C:3A:E8:0E:DE:A0,75.47,55.98
2017-09-17T12:32:16.264732,2C:3A:E8:0E:DE:A0,75.44,55.97
2017-09-17T12:32:16.268166,5C:CF:7F:4C:5F:2B,87.14,41.20
2017-09-17T12:33:13.367746,5C:CF:7F:4C:5F:2B,87.34,41.07
2017-09-17T12:33:13.372724,2C:3A:E8:0E:DE:A0,75.44,56.03
2017-09-17T12:33:13.374371,5C:CF:7F:4C:5F:2B,87.32,41.02
2017-09-17T12:33:17.619950,2C:3A:E8:0E:DE:A0,75.47,56.00
2017-09-17T12:33:43.978063,5C:CF:7F:4C:5F:2B,87.17,41.11
2017-09-17T12:33:48.295805,2C:3A:E8:0E:DE:A0,75.44,56.00
2017-09-17T12:34:17.356713,5C:CF:7F:4C:5F:2B,87.24,41.13
2017-09-17T12:34:18.916961,2C:3A:E8:0E:DE:A0,75.50,56.05
2017-09-17T12:34:53.887610,2C:3A:E8:0E:DE:A0,75.47,56.03
2017-09-17T12:34:53.888933,5C:CF:7F:4C:5F:2B,87.17,41.17
2017-09-17T12:35:22.941025,2C:3A:E8:0E:DE:A0,75.39,56.06
2017-09-17T12:35:22.942727,5C:CF:7F:4C:5F:2B,86.68,41.58
2017-09-17T12:35:52.715787,2C:3A:E8:0E:DE:A0,75.52,56.04
2017-09-17T12:35:53.004820,5C:CF:7F:4C:5F:2B,86.89,41.45
2017-09-17T12:36:25.545528,2C:3A:E8:0E:DE:A0,75.50,56.01
2017-09-17T12:36:25.563595,5C:CF:7F:4C:5F:2B,87.09,41.28
2017-09-17T12:37:06.469074,2C:3A:E8:0E:DE:A0,75.47,56.06
2017-09-17T12:37:06.476047,5C:CF:7F:4C:5F:2B,86.79,41.55
2017-09-17T12:37:43.379086,5C:CF:7F:4C:5F:2B,86.58,41.70
2017-09-17T12:37:43.380701,2C:3A:E8:0E:DE:A0,75.47,56.06
2017-09-17T12:38:08.970744,5C:CF:7F:4C:5F:2B,86.82,41.64
2017-09-17T12:38:19.620116,2C:3A:E8:0E:DE:A0,75.42,56.08
2017-09-17T12:38:39.623420,5C:CF:7F:4C:5F:2B,86.92,41.45
2017-09-17T12:38:50.279532,2C:3A:E8:0E:DE:A0,75.42,56.13
2017-09-17T12:39:10.280210,5C:CF:7F:4C:5F:2B,86.92,41.49
2017-09-17T12:39:21.032886,2C:3A:E8:0E:DE:A0,75.39,56.22
2017-09-17T12:39:41.052733,5C:CF:7F:4C:5F:2B,86.89,41.54
2017-09-17T12:39:51.695474,2C:3A:E8:0E:DE:A0,75.42,56.30
2017-09-17T12:40:11.711739,5C:CF:7F:4C:5F:2B,87.14,41.25
2017-09-17T12:40:25.848959,2C:3A:E8:0E:DE:A0,75.42,56.26
2017-09-17T12:40:42.363629,5C:CF:7F:4C:5F:2B,87.49,41.05
2017-09-17T12:40:56.912587,2C:3A:E8:0E:DE:A0,75.54,56.16
2017-09-17T12:41:14.699484,5C:CF:7F:4C:5F:2B,87.67,40.84
2017-09-17T12:41:55.754878,2C:3A:E8:0E:DE:A0,75.50,56.10
2017-09-17T12:41:55.770652,5C:CF:7F:4C:5F:2B,87.55,40.88
2017-09-17T12:42:14.374783,5C:CF:7F:4C:5F:2B,87.69,40.81
2017-09-17T12:42:37.120460,2C:3A:E8:0E:DE:A0,75.60,56.02
2017-09-17T12:42:55.012068,5C:CF:7F:4C:5F:2B,87.69,40.75
2017-09-17T12:42:59.045540,2C:3A:E8:0E:DE:A0,75.52,55.97
2017-09-17T12:43:29.195135,5C:CF:7F:4C:5F:2B,87.34,41.00
2017-09-17T12:43:40.969434,2C:3A:E8:0E:DE:A0,75.60,55.98
2017-09-17T12:43:59.302117,5C:CF:7F:4C:5F:2B,87.27,41.09
2017-09-17T12:44:39.729733,2C:3A:E8:0E:DE:A0,75.52,56.01
2017-09-17T12:44:39.733458,5C:CF:7F:4C:5F:2B,87.22,41.17
2017-09-17T12:45:02.068923,5C:CF:7F:4C:5F:2B,87.02,41.30
2017-09-17T12:45:07.292590,2C:3A:E8:0E:DE:A0,75.52,55.99
2017-09-17T12:45:32.742640,5C:CF:7F:4C:5F:2B,87.02,41.42
2017-09-17T12:45:37.929669,2C:3A:E8:0E:DE:A0,75.47,55.97
2017-09-17T12:46:03.419635,5C:CF:7F:4C:5F:2B,86.84,41.54
2017-09-17T12:46:08.602609,2C:3A:E8:0E:DE:A0,75.57,56.03
2017-09-17T12:46:43.367557,5C:CF:7F:4C:5F:2B,86.89,41.44
2017-09-17T12:46:43.368987,2C:3A:E8:0E:DE:A0,75.52,55.97
2017-09-17T12:47:10.274725,5C:CF:7F:4C:5F:2B,86.82,41.45
2017-09-17T12:47:10.276367,2C:3A:E8:0E:DE:A0,75.54,56.00
2017-09-17T12:47:37.473756,5C:CF:7F:4C:5F:2B,86.76,41.70
2017-09-17T12:47:41.281630,2C:3A:E8:0E:DE:A0,75.47,56.00
2017-09-17T12:48:08.463938,5C:CF:7F:4C:5F:2B,86.68,41.59
2017-09-17T12:48:12.958130,2C:3A:E8:0E:DE:A0,75.50,56.02
2017-09-17T12:48:41.666674,5C:CF:7F:4C:5F:2B,86.84,41.55
2017-09-17T12:48:43.601665,2C:3A:E8:0E:DE:A0,75.52,55.99
2017-09-17T12:49:12.635518,5C:CF:7F:4C:5F:2B,86.60,41.66
2017-09-17T12:49:14.246773,2C:3A:E8:0E:DE:A0,75.50,56.02
2017-09-17T12:49:44.795288,5C:CF:7F:4C:5F:2B,86.60,41.68
2017-09-17T12:49:44.896139,2C:3A:E8:0E:DE:A0,75.50,56.01
2017-09-17T12:50:17.657676,2C:3A:E8:0E:DE:A0,75.50,56.00
2017-09-17T12:50:17.659315,5C:CF:7F:4C:5F:2B,86.56,41.75
2017-09-17T12:50:50.336385,2C:3A:E8:0E:DE:A0,75.50,56.05
2017-09-17T12:50:50.393502,5C:CF:7F:4C:5F:2B,86.38,41.93
2017-09-17T12:51:23.101634,5C:CF:7F:4C:5F:2B,86.18,42.10
2017-09-17T12:51:23.115839,2C:3A:E8:0E:DE:A0,75.47,56.04
2017-09-17T12:52:05.761483,2C:3A:E8:0E:DE:A0,75.47,56.04
2017-09-17T12:52:06.738754,5C:CF:7F:4C:5F:2B,86.15,42.18
2017-09-17T12:52:37.410256,2C:3A:E8:0E:DE:A0,75.47,56.03
2017-09-17T12:52:37.411950,5C:CF:7F:4C:5F:2B,86.38,41.95
2017-09-17T12:53:09.904643,2C:3A:E8:0E:DE:A0,75.50,55.97
2017-09-17T12:53:09.911722,5C:CF:7F:4C:5F:2B,86.68,41.64
2017-09-17T12:53:42.214951,2C:3A:E8:0E:DE:A0,75.52,56.01
2017-09-17T12:53:42.223422,5C:CF:7F:4C:5F:2B,86.60,41.75
2017-09-17T12:54:15.112001,5C:CF:7F:4C:5F:2B,86.48,41.80
2017-09-17T12:54:15.116262,2C:3A:E8:0E:DE:A0,75.50,55.99
2017-09-17T12:54:45.454269,2C:3A:E8:0E:DE:A0,75.50,56.02
2017-09-17T12:54:45.803119,5C:CF:7F:4C:5F:2B,86.48,41.80
2017-09-17T12:55:16.085985,2C:3A:E8:0E:DE:A0,75.50,56.02
2017-09-17T12:55:16.494817,5C:CF:7F:4C:5F:2B,86.63,41.63
2017-09-17T12:55:48.993266,2C:3A:E8:0E:DE:A0,75.50,55.94
2017-09-17T12:55:49.034910,5C:CF:7F:4C:5F:2B,86.86,41.53
2017-09-17T12:56:21.695125,2C:3A:E8:0E:DE:A0,75.52,55.94
2017-09-17T12:56:21.696737,5C:CF:7F:4C:5F:2B,86.76,41.43
2017-09-17T12:56:52.212164,2C:3A:E8:0E:DE:A0,75.47,55.97
2017-09-17T12:56:54.861373,5C:CF:7F:4C:5F:2B,86.63,41.67
2017-09-17T12:57:22.871654,2C:3A:E8:0E:DE:A0,75.47,55.99
2017-09-17T12:57:27.446701,5C:CF:7F:4C:5F:2B,86.92,41.49
2017-09-17T12:57:53.594872,2C:3A:E8:0E:DE:A0,75.52,55.93
2017-09-17T12:58:00.875969,5C:CF:7F:4C:5F:2B,86.99,41.33
2017-09-17T12:58:24.293426,2C:3A:E8:0E:DE:A0,75.54,55.96
2017-09-17T12:58:30.715056,5C:CF:7F:4C:5F:2B,86.89,41.39
2017-09-17T12:58:57.709996,2C:3A:E8:0E:DE:A0,75.50,55.96
2017-09-17T12:59:02.325945,5C:CF:7F:4C:5F:2B,86.82,41.45
2017-09-17T12:59:28.733806,2C:3A:E8:0E:DE:A0,75.50,55.96
2017-09-17T12:59:35.134816,5C:CF:7F:4C:5F:2B,87.04,41.37
2017-09-17T12:59:59.495026,2C:3A:E8:0E:DE:A0,75.50,55.95
